date_year,date_month,date_day,latitude,longitude,country_region,province_state,confirmed_diff,deaths_diff,recovered_diff
2021,8,9,50.4,4.35,Belgium,Walloon Brabant,187,0,
2021,8,9,50.9167,4.5833,Belgium,Flemish Brabant,542,0,
2021,8,9,50.5257,4.0621,Belgium,Hainaut,374,0,
2021,8,9,50.9739,5.3420000000000005,Belgium,Limburg,287,0,
2021,8,9,50.8503,4.3517,Belgium,Brussels,1057,0,
2021,8,9,51.0536,3.1458,Belgium,West Flanders,465,0,
2021,8,9,50.4496,5.8492,Belgium,Liege,272,0,
2021,8,9,50.0547,5.4677,Belgium,Luxembourg,102,0,
2021,8,10,,,Belgium,Unknown,44,5,
2021,8,10,50.9739,5.3420000000000005,Belgium,Limburg,120,0,
2021,8,10,50.8503,4.3517,Belgium,Brussels,363,0,
2021,8,10,51.0536,3.1458,Belgium,West Flanders,175,0,
2021,8,10,51.2195,4.4024,Belgium,Antwerp,268,0,
2021,8,10,50.0547,5.4677,Belgium,Luxembourg,50,0,
2021,8,10,50.4496,5.8492,Belgium,Liege,186,0,
2021,8,10,50.5257,4.0621,Belgium,Hainaut,95,0,
2021,8,10,50.9167,4.5833,Belgium,Flemish Brabant,145,0,
2021,8,10,50.4,4.35,Belgium,Walloon Brabant,51,0,
2021,8,10,51.0362,3.7373,Belgium,East Flanders,206,0,
2021,8,10,50.331,4.8221,Belgium,Namur,45,0,
2021,8,11,50.9739,5.3420000000000005,Belgium,Limburg,142,0,
2021,8,11,50.8503,4.3517,Belgium,Brussels,505,0,
2021,8,11,50.5257,4.0621,Belgium,Hainaut,211,0,
2021,8,11,50.331,4.8221,Belgium,Namur,62,0,
2021,8,11,50.0547,5.4677,Belgium,Luxembourg,102,0,
2021,8,11,51.0362,3.7373,Belgium,East Flanders,268,0,
2021,8,11,50.4,4.35,Belgium,Walloon Brabant,139,0,
2021,8,11,51.2195,4.4024,Belgium,Antwerp,355,0,
2021,8,11,50.9167,4.5833,Belgium,Flemish Brabant,311,0,
2021,8,11,,,Belgium,Unknown,49,3,
2021,8,11,51.0536,3.1458,Belgium,West Flanders,211,0,
2021,8,11,50.4496,5.8492,Belgium,Liege,254,0,
2021,8,12,50.4496,5.8492,Belgium,Liege,207,0,
2021,8,12,50.8503,4.3517,Belgium,Brussels,478,0,
2021,8,12,50.4,4.35,Belgium,Walloon Brabant,100,0,
2021,8,12,50.5257,4.0621,Belgium,Hainaut,162,0,
2021,8,12,50.331,4.8221,Belgium,Namur,49,0,
2021,8,12,51.0536,3.1458,Belgium,West Flanders,144,0,
2021,8,12,50.9739,5.3420000000000005,Belgium,Limburg,109,0,
2021,8,12,51.2195,4.4024,Belgium,Antwerp,331,0,
2021,8,12,51.0362,3.7373,Belgium,East Flanders,217,0,
2021,8,12,50.9167,4.5833,Belgium,Flemish Brabant,200,0,
2021,8,12,50.0547,5.4677,Belgium,Luxembourg,78,0,
2021,8,12,,,Belgium,Unknown,44,3,
2021,8,13,,,Belgium,Unknown,51,2,
2021,8,13,50.0547,5.4677,Belgium,Luxembourg,65,0,
2021,8,13,51.0536,3.1458,Belgium,West Flanders,152,0,
2021,8,13,50.4496,5.8492,Belgium,Liege,201,0,
2021,8,13,50.5257,4.0621,Belgium,Hainaut,177,0,
2021,8,13,51.2195,4.4024,Belgium,Antwerp,245,0,
2021,8,13,50.8503,4.3517,Belgium,Brussels,464,0,
2021,8,13,50.9167,4.5833,Belgium,Flemish Brabant,188,0,
2021,8,13,50.4,4.35,Belgium,Walloon Brabant,87,0,
2021,8,13,50.9739,5.3420000000000005,Belgium,Limburg,84,0,
2021,8,13,51.0362,3.7373,Belgium,East Flanders,254,0,
2021,8,13,50.331,4.8221,Belgium,Namur,46,0,
2021,8,14,50.9739,5.3420000000000005,Belgium,Limburg,0,0,
2021,8,14,50.4496,5.8492,Belgium,Liege,0,0,
2021,8,14,,,Belgium,Unknown,0,0,
2021,8,14,50.0547,5.4677,Belgium,Luxembourg,0,0,
2021,8,14,51.2195,4.4024,Belgium,Antwerp,0,0,
2021,8,14,50.331,4.8221,Belgium,Namur,0,0,
2021,8,14,51.0536,3.1458,Belgium,West Flanders,0,0,
2021,8,14,50.8503,4.3517,Belgium,Brussels,0,0,
2021,8,14,51.0362,3.7373,Belgium,East Flanders,0,0,
2021,8,14,50.5257,4.0621,Belgium,Hainaut,0,0,
2021,8,14,50.9167,4.5833,Belgium,Flemish Brabant,0,0,
2021,8,14,50.4,4.35,Belgium,Walloon Brabant,0,0,
2021,8,15,50.9167,4.5833,Belgium,Flemish Brabant,0,0,
2021,8,15,50.5257,4.0621,Belgium,Hainaut,0,0,
2021,8,15,50.0547,5.4677,Belgium,Luxembourg,0,0,
2021,8,15,50.331,4.8221,Belgium,Namur,0,0,
2021,8,15,50.9739,5.3420000000000005,Belgium,Limburg,0,0,
2021,8,15,50.4496,5.8492,Belgium,Liege,0,0,
2021,8,15,,,Belgium,Unknown,0,0,
2021,8,15,51.0536,3.1458,Belgium,West Flanders,0,0,
2021,8,15,50.8503,4.3517,Belgium,Brussels,0,0,
2021,8,15,51.2195,4.4024,Belgium,Antwerp,0,0,
2021,8,15,51.0362,3.7373,Belgium,East Flanders,0,0,
2021,8,15,50.4,4.35,Belgium,Walloon Brabant,0,0,
2021,8,16,50.4496,5.8492,Belgium,Liege,443,0,
2021,8,16,50.9739,5.3420000000000005,Belgium,Limburg,226,0,
2021,8,16,51.0536,3.1458,Belgium,West Flanders,418,0,
2021,8,16,50.9167,4.5833,Belgium,Flemish Brabant,496,0,
2021,8,16,50.4,4.35,Belgium,Walloon Brabant,214,0,
2021,8,16,50.0547,5.4677,Belgium,Luxembourg,111,0,
2021,8,16,51.2195,4.4024,Belgium,Antwerp,628,0,
2021,8,16,,,Belgium,Unknown,154,12,
2021,8,16,51.0362,3.7373,Belgium,East Flanders,563,0,
2021,8,16,50.8503,4.3517,Belgium,Brussels,1249,0,
2021,8,16,50.331,4.8221,Belgium,Namur,120,0,
2021,8,16,50.5257,4.0621,Belgium,Hainaut,388,0,
2021,8,17,50.4,4.35,Belgium,Walloon Brabant,42,0,
2021,8,17,51.0362,3.7373,Belgium,East Flanders,201,0,
2021,8,17,50.0547,5.4677,Belgium,Luxembourg,52,0,
2021,8,17,50.8503,4.3517,Belgium,Brussels,331,0,
2021,8,17,50.9739,5.3420000000000005,Belgium,Limburg,118,0,
2021,8,17,50.9167,4.5833,Belgium,Flemish Brabant,157,0,
2021,8,17,51.0536,3.1458,Belgium,West Flanders,177,0,
2021,8,17,50.331,4.8221,Belgium,Namur,55,0,
2021,8,17,50.4496,5.8492,Belgium,Liege,208,0,
2021,8,17,51.2195,4.4024,Belgium,Antwerp,232,0,
2021,8,17,50.5257,4.0621,Belgium,Hainaut,139,0,
2021,8,17,,,Belgium,Unknown,29,0,
2021,8,18,50.0547,5.4677,Belgium,Luxembourg,63,0,
2021,8,18,50.4,4.35,Belgium,Walloon Brabant,120,0,
2021,8,18,51.0536,3.1458,Belgium,West Flanders,197,0,
2021,8,18,50.5257,4.0621,Belgium,Hainaut,210,0,
2021,8,18,51.0362,3.7373,Belgium,East Flanders,319,0,
2021,8,18,50.331,4.8221,Belgium,Namur,60,0,
2021,8,18,51.2195,4.4024,Belgium,Antwerp,360,0,
2021,8,18,50.9739,5.3420000000000005,Belgium,Limburg,140,0,
2021,8,18,50.9167,4.5833,Belgium,Flemish Brabant,274,0,
2021,8,18,50.8503,4.3517,Belgium,Brussels,646,0,
2021,8,18,,,Belgium,Unknown,59,6,
2021,8,18,50.4496,5.8492,Belgium,Liege,298,0,
2021,8,19,50.0547,5.4677,Belgium,Luxembourg,43,0,
2021,8,19,50.8503,4.3517,Belgium,Brussels,486,0,
2021,8,19,51.2195,4.4024,Belgium,Antwerp,334,0,
2021,8,19,,,Belgium,Unknown,51,7,
2021,8,19,50.9167,4.5833,Belgium,Flemish Brabant,207,0,
2021,8,19,50.9739,5.3420000000000005,Belgium,Limburg,122,0,
2021,8,19,50.331,4.8221,Belgium,Namur,54,0,
2021,8,19,51.0362,3.7373,Belgium,East Flanders,228,0,
2021,8,19,50.4,4.35,Belgium,Walloon Brabant,66,0,
2021,8,19,50.5257,4.0621,Belgium,Hainaut,178,0,
2021,8,19,50.4496,5.8492,Belgium,Liege,213,0,
2021,8,19,51.0536,3.1458,Belgium,West Flanders,210,0,
2021,8,20,,,Belgium,Unknown,44,8,
2021,8,20,50.5257,4.0621,Belgium,Hainaut,171,0,
2021,8,20,50.9167,4.5833,Belgium,Flemish Brabant,258,0,
2021,8,20,50.9739,5.3420000000000005,Belgium,Limburg,108,0,
2021,8,20,51.0536,3.1458,Belgium,West Flanders,164,0,
2021,8,20,50.8503,4.3517,Belgium,Brussels,465,0,
2021,8,20,50.0547,5.4677,Belgium,Luxembourg,48,0,
2021,8,20,50.4496,5.8492,Belgium,Liege,207,0,
2021,8,20,50.4,4.35,Belgium,Walloon Brabant,73,0,
2021,8,20,51.0362,3.7373,Belgium,East Flanders,243,0,
2021,8,20,50.331,4.8221,Belgium,Namur,69,0,
2021,8,20,51.2195,4.4024,Belgium,Antwerp,318,0,
2021,8,21,50.331,4.8221,Belgium,Namur,0,0,
2021,8,21,50.5257,4.0621,Belgium,Hainaut,0,0,
2021,8,21,50.8503,4.3517,Belgium,Brussels,0,0,
2021,8,21,51.2195,4.4024,Belgium,Antwerp,0,0,
2021,8,21,51.0362,3.7373,Belgium,East Flanders,0,0,
2021,8,21,50.9167,4.5833,Belgium,Flemish Brabant,0,0,
2021,8,21,50.9739,5.3420000000000005,Belgium,Limburg,0,0,
2021,8,21,50.4496,5.8492,Belgium,Liege,0,0,
2021,8,21,,,Belgium,Unknown,0,0,
2021,8,21,50.4,4.35,Belgium,Walloon Brabant,0,0,
2021,8,21,51.0536,3.1458,Belgium,West Flanders,0,0,
2021,8,21,50.0547,5.4677,Belgium,Luxembourg,0,0,
2021,8,22,50.8503,4.3517,Belgium,Brussels,0,0,
2021,8,22,50.4,4.35,Belgium,Walloon Brabant,0,0,
2021,8,22,50.9167,4.5833,Belgium,Flemish Brabant,0,0,
2021,8,22,,,Belgium,Unknown,0,0,
2021,8,22,51.0536,3.1458,Belgium,West Flanders,0,0,
2021,8,22,50.0547,5.4677,Belgium,Luxembourg,0,0,
2021,8,22,50.331,4.8221,Belgium,Namur,0,0,
2021,8,22,50.5257,4.0621,Belgium,Hainaut,0,0,
2021,8,22,50.4496,5.8492,Belgium,Liege,0,0,
2021,8,22,51.0362,3.7373,Belgium,East Flanders,0,0,
2021,8,22,50.9739,5.3420000000000005,Belgium,Limburg,0,0,
2021,8,22,51.2195,4.4024,Belgium,Antwerp,0,0,
2021,8,23,50.331,4.8221,Belgium,Namur,149,0,
2021,8,23,,,Belgium,Unknown,96,21,
2021,8,23,50.9739,5.3420000000000005,Belgium,Limburg,306,0,
2021,8,23,50.4496,5.8492,Belgium,Liege,487,0,
2021,8,23,50.5257,4.0621,Belgium,Hainaut,387,0,
2021,8,23,50.0547,5.4677,Belgium,Luxembourg,83,0,
2021,8,23,50.9167,4.5833,Belgium,Flemish Brabant,419,0,
2021,8,23,50.8503,4.3517,Belgium,Brussels,1264,0,
2021,8,23,51.2195,4.4024,Belgium,Antwerp,655,0,
2021,8,23,51.0362,3.7373,Belgium,East Flanders,535,0,
2021,8,23,50.4,4.35,Belgium,Walloon Brabant,188,0,
2021,8,23,51.0536,3.1458,Belgium,West Flanders,307,0,
2021,8,24,51.0362,3.7373,Belgium,East Flanders,185,0,
2021,8,24,51.0536,3.1458,Belgium,West Flanders,126,0,
2021,8,24,50.4496,5.8492,Belgium,Liege,164,0,
2021,8,24,50.5257,4.0621,Belgium,Hainaut,133,0,
2021,8,24,50.8503,4.3517,Belgium,Brussels,352,0,
2021,8,24,50.9739,5.3420000000000005,Belgium,Limburg,129,0,
2021,8,24,50.4,4.35,Belgium,Walloon Brabant,43,0,
2021,8,24,51.2195,4.4024,Belgium,Antwerp,220,0,
2021,8,24,50.9167,4.5833,Belgium,Flemish Brabant,159,0,
2021,8,24,50.331,4.8221,Belgium,Namur,46,0,
2021,8,24,50.0547,5.4677,Belgium,Luxembourg,26,0,
2021,8,24,,,Belgium,Unknown,28,1,
2021,8,25,50.9739,5.3420000000000005,Belgium,Limburg,149,0,
2021,8,25,50.4,4.35,Belgium,Walloon Brabant,126,0,
2021,8,25,51.2195,4.4024,Belgium,Antwerp,337,0,
2021,8,25,,,Belgium,Unknown,56,6,
2021,8,25,51.0536,3.1458,Belgium,West Flanders,207,0,
2021,8,25,50.0547,5.4677,Belgium,Luxembourg,57,0,
2021,8,25,50.5257,4.0621,Belgium,Hainaut,263,0,
2021,8,25,50.331,4.8221,Belgium,Namur,93,0,
2021,8,25,50.9167,4.5833,Belgium,Flemish Brabant,315,0,
2021,8,25,50.4496,5.8492,Belgium,Liege,312,0,
2021,8,25,50.8503,4.3517,Belgium,Brussels,660,0,
2021,8,25,51.0362,3.7373,Belgium,East Flanders,320,0,
2021,8,26,50.9167,4.5833,Belgium,Flemish Brabant,247,0,
2021,8,26,,,Belgium,Unknown,62,6,
2021,8,26,50.4,4.35,Belgium,Walloon Brabant,75,0,
2021,8,26,50.8503,4.3517,Belgium,Brussels,533,0,
2021,8,26,50.9739,5.3420000000000005,Belgium,Limburg,191,0,
2021,8,26,51.2195,4.4024,Belgium,Antwerp,342,0,
2021,8,26,51.0362,3.7373,Belgium,East Flanders,240,0,
2021,8,26,51.0536,3.1458,Belgium,West Flanders,165,0,
2021,8,26,50.331,4.8221,Belgium,Namur,61,0,
2021,8,26,50.4496,5.8492,Belgium,Liege,328,0,
2021,8,26,50.5257,4.0621,Belgium,Hainaut,174,0,
2021,8,26,50.0547,5.4677,Belgium,Luxembourg,49,0,
2021,8,27,50.4,4.35,Belgium,Walloon Brabant,73,0,
2021,8,27,51.0362,3.7373,Belgium,East Flanders,203,0,
2021,8,27,51.2195,4.4024,Belgium,Antwerp,304,0,
2021,8,27,50.4496,5.8492,Belgium,Liege,321,0,
2021,8,27,50.331,4.8221,Belgium,Namur,61,0,
2021,8,27,50.0547,5.4677,Belgium,Luxembourg,35,0,
2021,8,27,,,Belgium,Unknown,55,6,
2021,8,27,50.9739,5.3420000000000005,Belgium,Limburg,144,0,
2021,8,27,51.0536,3.1458,Belgium,West Flanders,108,0,
2021,8,27,50.9167,4.5833,Belgium,Flemish Brabant,212,0,
2021,8,27,50.5257,4.0621,Belgium,Hainaut,166,0,
2021,8,27,50.8503,4.3517,Belgium,Brussels,652,0,
2021,8,28,50.5257,4.0621,Belgium,Hainaut,0,0,
2021,8,28,51.0536,3.1458,Belgium,West Flanders,0,0,
2021,8,28,51.0362,3.7373,Belgium,East Flanders,0,0,
2021,8,28,50.8503,4.3517,Belgium,Brussels,0,0,
2021,8,28,50.9167,4.5833,Belgium,Flemish Brabant,0,0,
2021,8,28,50.0547,5.4677,Belgium,Luxembourg,0,0,
2021,8,28,50.4496,5.8492,Belgium,Liege,0,0,
2021,8,28,51.2195,4.4024,Belgium,Antwerp,0,0,
2021,8,28,50.331,4.8221,Belgium,Namur,0,0,
2021,8,28,50.4,4.35,Belgium,Walloon Brabant,0,0,
2021,8,28,50.9739,5.3420000000000005,Belgium,Limburg,0,0,
2021,8,28,,,Belgium,Unknown,0,0,
2021,8,29,51.0536,3.1458,Belgium,West Flanders,0,0,
2021,8,29,51.2195,4.4024,Belgium,Antwerp,0,0,
2021,8,29,50.9167,4.5833,Belgium,Flemish Brabant,0,0,
2021,8,29,50.4,4.35,Belgium,Walloon Brabant,0,0,
2021,8,29,51.0362,3.7373,Belgium,East Flanders,0,0,
2021,8,29,50.331,4.8221,Belgium,Namur,0,0,
2021,8,29,50.9739,5.3420000000000005,Belgium,Limburg,0,0,
2021,8,29,50.0547,5.4677,Belgium,Luxembourg,0,0,
2021,8,29,50.5257,4.0621,Belgium,Hainaut,0,0,
2021,8,29,50.8503,4.3517,Belgium,Brussels,0,0,
2021,8,29,,,Belgium,Unknown,0,0,
2021,8,29,50.4496,5.8492,Belgium,Liege,0,0,
2021,8,30,50.4496,5.8492,Belgium,Liege,582,0,
2021,8,30,,,Belgium,Unknown,104,14,
2021,8,30,50.8503,4.3517,Belgium,Brussels,1290,0,
2021,8,30,50.5257,4.0621,Belgium,Hainaut,391,0,
2021,8,30,50.0547,5.4677,Belgium,Luxembourg,94,0,
2021,8,30,50.331,4.8221,Belgium,Namur,101,0,
2021,8,30,50.4,4.35,Belgium,Walloon Brabant,199,0,
2021,8,30,51.0362,3.7373,Belgium,East Flanders,431,0,
2021,8,30,50.9167,4.5833,Belgium,Flemish Brabant,490,0,
2021,8,30,51.0536,3.1458,Belgium,West Flanders,274,0,
2021,8,30,51.2195,4.4024,Belgium,Antwerp,674,0,
2021,8,30,50.9739,5.3420000000000005,Belgium,Limburg,271,0,
2021,8,31,50.9739,5.3420000000000005,Belgium,Limburg,121,0,
2021,8,31,50.8503,4.3517,Belgium,Brussels,441,0,
2021,8,31,51.2195,4.4024,Belgium,Antwerp,218,0,
2021,8,31,50.331,4.8221,Belgium,Namur,53,0,
2021,8,31,51.0536,3.1458,Belgium,West Flanders,136,0,
2021,8,31,51.0362,3.7373,Belgium,East Flanders,210,0,
2021,8,31,50.9167,4.5833,Belgium,Flemish Brabant,175,0,
2021,8,31,50.4,4.35,Belgium,Walloon Brabant,40,0,
2021,8,31,50.0547,5.4677,Belgium,Luxembourg,26,0,
2021,8,31,,,Belgium,Unknown,53,6,
2021,8,31,50.5257,4.0621,Belgium,Hainaut,100,0,
2021,8,31,50.4496,5.8492,Belgium,Liege,281,0,
2021,9,1,,,Belgium,Unknown,40,2,
2021,9,1,51.2195,4.4024,Belgium,Antwerp,338,0,
2021,9,1,50.4496,5.8492,Belgium,Liege,478,0,
2021,9,1,50.4,4.35,Belgium,Walloon Brabant,106,0,
2021,9,1,50.8503,4.3517,Belgium,Brussels,702,0,
2021,9,1,51.0536,3.1458,Belgium,West Flanders,157,0,
2021,9,1,50.331,4.8221,Belgium,Namur,41,0,
2021,9,1,50.9739,5.3420000000000005,Belgium,Limburg,129,0,
2021,9,1,51.0362,3.7373,Belgium,East Flanders,273,0,
2021,9,1,50.9167,4.5833,Belgium,Flemish Brabant,259,0,
2021,9,1,50.0547,5.4677,Belgium,Luxembourg,51,0,
2021,9,1,50.5257,4.0621,Belgium,Hainaut,268,0,
2021,9,2,51.2195,4.4024,Belgium,Antwerp,310,0,
2021,9,2,50.9739,5.3420000000000005,Belgium,Limburg,133,0,
2021,9,2,50.5257,4.0621,Belgium,Hainaut,178,0,
2021,9,2,50.9167,4.5833,Belgium,Flemish Brabant,164,0,
2021,9,2,50.4496,5.8492,Belgium,Liege,300,0,
2021,9,2,,,Belgium,Unknown,26,10,
2021,9,2,50.0547,5.4677,Belgium,Luxembourg,19,0,
2021,9,2,50.8503,4.3517,Belgium,Brussels,574,0,
2021,9,2,50.4,4.35,Belgium,Walloon Brabant,86,0,
2021,9,2,51.0536,3.1458,Belgium,West Flanders,157,0,
2021,9,2,51.0362,3.7373,Belgium,East Flanders,191,0,
2021,9,2,50.331,4.8221,Belgium,Namur,66,0,
2021,9,3,51.0536,3.1458,Belgium,West Flanders,124,0,
2021,9,3,50.8503,4.3517,Belgium,Brussels,562,0,
2021,9,3,50.331,4.8221,Belgium,Namur,62,0,
2021,9,3,50.4,4.35,Belgium,Walloon Brabant,68,0,
2021,9,3,51.0362,3.7373,Belgium,East Flanders,197,0,
2021,9,3,50.5257,4.0621,Belgium,Hainaut,217,0,
2021,9,3,50.9167,4.5833,Belgium,Flemish Brabant,254,0,
2021,9,3,51.2195,4.4024,Belgium,Antwerp,291,0,
2021,9,3,50.0547,5.4677,Belgium,Luxembourg,42,0,
2021,9,3,50.4496,5.8492,Belgium,Liege,319,0,
2021,9,3,,,Belgium,Unknown,45,5,
2021,9,3,50.9739,5.3420000000000005,Belgium,Limburg,117,0,
2021,9,4,51.0362,3.7373,Belgium,East Flanders,0,0,
2021,9,4,50.5257,4.0621,Belgium,Hainaut,0,0,
2021,9,4,50.8503,4.3517,Belgium,Brussels,0,0,
2021,9,4,51.2195,4.4024,Belgium,Antwerp,0,0,
2021,9,4,51.0536,3.1458,Belgium,West Flanders,0,0,
2021,9,4,50.9739,5.3420000000000005,Belgium,Limburg,0,0,
2021,9,4,50.4496,5.8492,Belgium,Liege,0,0,
2021,9,4,50.4,4.35,Belgium,Walloon Brabant,0,0,
2021,9,4,50.0547,5.4677,Belgium,Luxembourg,0,0,
2021,9,4,50.331,4.8221,Belgium,Namur,0,0,
2021,9,4,,,Belgium,Unknown,0,0,
2021,9,4,50.9167,4.5833,Belgium,Flemish Brabant,0,0,
2021,9,5,50.4496,5.8492,Belgium,Liege,0,0,
2021,9,5,51.0536,3.1458,Belgium,West Flanders,0,0,
2021,9,5,51.2195,4.4024,Belgium,Antwerp,0,0,
2021,9,5,50.0547,5.4677,Belgium,Luxembourg,0,0,
2021,9,5,50.8503,4.3517,Belgium,Brussels,0,0,
2021,9,5,50.4,4.35,Belgium,Walloon Brabant,0,0,
2021,9,5,51.0362,3.7373,Belgium,East Flanders,0,0,
2021,9,5,,,Belgium,Unknown,0,0,
2021,9,5,50.331,4.8221,Belgium,Namur,0,0,
2021,9,5,50.9739,5.3420000000000005,Belgium,Limburg,0,0,
2021,9,5,50.5257,4.0621,Belgium,Hainaut,0,0,
2021,9,5,50.9167,4.5833,Belgium,Flemish Brabant,0,0,
2021,9,6,50.0547,5.4677,Belgium,Luxembourg,102,0,
2021,9,6,51.2195,4.4024,Belgium,Antwerp,586,0,
2021,9,6,51.0362,3.7373,Belgium,East Flanders,391,0,
2021,9,6,50.331,4.8221,Belgium,Namur,121,0,
2021,9,6,50.9167,4.5833,Belgium,Flemish Brabant,411,0,
2021,9,6,,,Belgium,Unknown,116,24,
2021,9,6,50.5257,4.0621,Belgium,Hainaut,373,0,
2021,9,6,50.9739,5.3420000000000005,Belgium,Limburg,250,0,
2021,9,6,50.4,4.35,Belgium,Walloon Brabant,135,0,
2021,9,6,50.8503,4.3517,Belgium,Brussels,1284,0,
2021,9,6,51.0536,3.1458,Belgium,West Flanders,227,0,
2021,9,6,50.4496,5.8492,Belgium,Liege,652,0,
2021,9,7,50.331,4.8221,Belgium,Namur,47,0,
2021,9,7,,,Belgium,Unknown,38,7,
2021,9,7,50.5257,4.0621,Belgium,Hainaut,189,0,
2021,9,7,50.9167,4.5833,Belgium,Flemish Brabant,161,0,
2021,9,7,50.9739,5.3420000000000005,Belgium,Limburg,99,0,
2021,9,7,50.0547,5.4677,Belgium,Luxembourg,41,0,
2021,9,7,50.8503,4.3517,Belgium,Brussels,422,0,
2021,9,7,51.2195,4.4024,Belgium,Antwerp,195,0,
2021,9,7,51.0536,3.1458,Belgium,West Flanders,102,0,
2021,9,7,50.4,4.35,Belgium,Walloon Brabant,47,0,
2021,9,7,50.4496,5.8492,Belgium,Liege,363,0,
2021,9,7,51.0362,3.7373,Belgium,East Flanders,143,0,
2021,9,8,50.0547,5.4677,Belgium,Luxembourg,62,0,
2021,9,8,50.9167,4.5833,Belgium,Flemish Brabant,251,0,
2021,9,8,50.331,4.8221,Belgium,Namur,77,0,
2021,9,8,51.0362,3.7373,Belgium,East Flanders,208,0,
2021,9,8,50.4,4.35,Belgium,Walloon Brabant,82,0,
2021,9,8,51.0536,3.1458,Belgium,West Flanders,122,0,
2021,9,8,50.8503,4.3517,Belgium,Brussels,635,0,
2021,9,8,,,Belgium,Unknown,45,14,
2021,9,8,51.2195,4.4024,Belgium,Antwerp,258,0,
2021,9,8,50.9739,5.3420000000000005,Belgium,Limburg,123,0,
2021,9,8,50.4496,5.8492,Belgium,Liege,427,0,
2021,9,8,50.5257,4.0621,Belgium,Hainaut,263,0,
2021,9,9,50.4,4.35,Belgium,Walloon Brabant,74,0,
2021,9,9,50.9739,5.3420000000000005,Belgium,Limburg,82,0,
2021,9,9,51.0536,3.1458,Belgium,West Flanders,119,0,
2021,9,9,,,Belgium,Unknown,46,5,
2021,9,9,50.8503,4.3517,Belgium,Brussels,568,0,
2021,9,9,50.5257,4.0621,Belgium,Hainaut,190,0,
2021,9,9,51.2195,4.4024,Belgium,Antwerp,264,0,
2021,9,9,50.4496,5.8492,Belgium,Liege,406,0,
2021,9,9,50.0547,5.4677,Belgium,Luxembourg,43,0,
2021,9,9,50.331,4.8221,Belgium,Namur,65,0,
2021,9,9,51.0362,3.7373,Belgium,East Flanders,176,0,
2021,9,9,50.9167,4.5833,Belgium,Flemish Brabant,237,0,
2021,9,10,51.2195,4.4024,Belgium,Antwerp,223,0,
2021,9,10,50.4,4.35,Belgium,Walloon Brabant,88,0,
2021,9,10,51.0536,3.1458,Belgium,West Flanders,108,0,
2021,9,10,50.4496,5.8492,Belgium,Liege,423,0,
2021,9,10,50.5257,4.0621,Belgium,Hainaut,183,0,
2021,9,10,50.9167,4.5833,Belgium,Flemish Brabant,185,0,
2021,9,10,51.0362,3.7373,Belgium,East Flanders,153,0,
2021,9,10,50.9739,5.3420000000000005,Belgium,Limburg,98,0,
2021,9,10,50.8503,4.3517,Belgium,Brussels,549,0,
2021,9,10,,,Belgium,Unknown,39,7,
2021,9,10,50.0547,5.4677,Belgium,Luxembourg,58,0,
2021,9,10,50.331,4.8221,Belgium,Namur,83,0,
2021,9,11,50.5257,4.0621,Belgium,Hainaut,0,0,
2021,9,11,51.0536,3.1458,Belgium,West Flanders,0,0,
2021,9,11,,,Belgium,Unknown,0,0,
2021,9,11,50.8503,4.3517,Belgium,Brussels,0,0,
2021,9,11,51.2195,4.4024,Belgium,Antwerp,0,0,
2021,9,11,50.331,4.8221,Belgium,Namur,0,0,
2021,9,11,50.0547,5.4677,Belgium,Luxembourg,0,0,
2021,9,11,50.4,4.35,Belgium,Walloon Brabant,0,0,
2021,9,11,51.0362,3.7373,Belgium,East Flanders,0,0,
2021,9,11,50.9739,5.3420000000000005,Belgium,Limburg,0,0,
2021,9,11,50.4496,5.8492,Belgium,Liege,0,0,
2021,9,11,50.9167,4.5833,Belgium,Flemish Brabant,0,0,
2021,9,12,50.4496,5.8492,Belgium,Liege,0,0,
2021,9,12,50.9739,5.3420000000000005,Belgium,Limburg,0,0,
2021,9,12,51.0362,3.7373,Belgium,East Flanders,0,0,
2021,9,12,50.331,4.8221,Belgium,Namur,0,0,
2021,9,12,50.9167,4.5833,Belgium,Flemish Brabant,0,0,
2021,9,12,50.4,4.35,Belgium,Walloon Brabant,0,0,
2021,9,12,50.0547,5.4677,Belgium,Luxembourg,0,0,
2021,9,12,50.8503,4.3517,Belgium,Brussels,0,0,
2021,9,12,50.5257,4.0621,Belgium,Hainaut,0,0,
2021,9,12,51.2195,4.4024,Belgium,Antwerp,0,0,
2021,9,12,51.0536,3.1458,Belgium,West Flanders,0,0,
2021,9,12,,,Belgium,Unknown,0,0,
2021,9,13,50.4,4.35,Belgium,Walloon Brabant,163,0,
2021,9,13,50.4496,5.8492,Belgium,Liege,777,0,
2021,9,13,50.8503,4.3517,Belgium,Brussels,1274,0,
2021,9,13,51.0536,3.1458,Belgium,West Flanders,242,0,
2021,9,13,51.0362,3.7373,Belgium,East Flanders,431,0,
2021,9,13,51.2195,4.4024,Belgium,Antwerp,581,0,
2021,9,13,50.9739,5.3420000000000005,Belgium,Limburg,173,0,
2021,9,13,50.5257,4.0621,Belgium,Hainaut,398,0,
2021,9,13,50.9167,4.5833,Belgium,Flemish Brabant,454,0,
2021,9,13,,,Belgium,Unknown,112,19,
2021,9,13,50.0547,5.4677,Belgium,Luxembourg,111,0,
2021,9,13,50.331,4.8221,Belgium,Namur,149,0,
2021,9,14,50.8503,4.3517,Belgium,Brussels,361,0,
