date_year,date_month,date_day,latitude,longitude,country_region,province_state,confirmed_diff,deaths_diff,recovered_diff
2020,9,8,33.93911,67.709953,Afghanistan,,26,3,158
2020,9,9,33.93911,67.709953,Afghanistan,,24,2,333
2020,9,10,33.93911,67.709953,Afghanistan,,28,0,81
2020,9,11,33.93911,67.709953,Afghanistan,,34,0,25
2020,9,12,33.93911,67.709953,Afghanistan,,35,0,80
2020,9,13,33.93911,67.709953,Afghanistan,,75,0,404
2020,9,14,33.93911,67.709953,Afghanistan,,56,5,435
2020,9,15,33.93911,67.709953,Afghanistan,,43,1,25
2020,9,16,33.93911,67.709953,Afghanistan,,40,10,405
2020,9,17,33.93911,67.709953,Afghanistan,,17,0,2
2020,9,18,33.93911,67.709953,Afghanistan,,11,1,71
2020,9,19,33.93911,67.709953,Afghanistan,,36,0,0
2020,9,20,33.93911,67.709953,Afghanistan,,125,4,0
2020,9,21,33.93911,67.709953,Afghanistan,,30,3,0
2020,9,22,33.93911,67.709953,Afghanistan,,22,1,0
2020,9,23,33.93911,67.709953,Afghanistan,,49,1,34
2020,9,24,33.93911,67.709953,Afghanistan,,25,5,9
2020,9,25,33.93911,67.709953,Afghanistan,,16,0,0
2020,9,26,33.93911,67.709953,Afghanistan,,6,2,16
2020,9,27,33.93911,67.709953,Afghanistan,,35,0,7
2020,9,28,33.93911,67.709953,Afghanistan,,12,3,0
2020,9,29,33.93911,67.709953,Afghanistan,,15,2,104
2020,9,30,33.93911,67.709953,Afghanistan,,14,0,43
2020,11,1,33.93911,67.709953,Afghanistan,,0,0,0
2020,11,2,33.93911,67.709953,Afghanistan,,76,0,16
2020,11,3,33.93911,67.709953,Afghanistan,,132,5,13
2020,11,4,33.93911,67.709953,Afghanistan,,95,3,7
2020,11,5,33.93911,67.709953,Afghanistan,,86,4,78
2020,11,6,33.93911,67.709953,Afghanistan,,121,6,0
2020,11,7,33.93911,67.709953,Afghanistan,,40,0,6
2020,11,8,33.93911,67.709953,Afghanistan,,58,2,12
2020,11,9,33.93911,67.709953,Afghanistan,,126,6,263
2020,11,10,33.93911,67.709953,Afghanistan,,138,12,233
2020,11,11,33.93911,67.709953,Afghanistan,,166,3,13
2020,11,12,33.93911,67.709953,Afghanistan,,146,4,57
2020,11,13,33.93911,67.709953,Afghanistan,,186,10,12
2020,11,14,33.93911,67.709953,Afghanistan,,174,4,31
2020,11,15,33.93911,67.709953,Afghanistan,,66,10,25
2020,11,16,33.93911,67.709953,Afghanistan,,205,12,45
2020,11,17,33.93911,67.709953,Afghanistan,,163,9,23
2020,11,18,33.93911,67.709953,Afghanistan,,225,12,135
2020,11,19,33.93911,67.709953,Afghanistan,,223,7,55
2020,11,20,33.93911,67.709953,Afghanistan,,377,5,20
2020,11,21,33.93911,67.709953,Afghanistan,,215,11,52
2020,11,22,33.93911,67.709953,Afghanistan,,60,14,512
2020,11,23,33.93911,67.709953,Afghanistan,,203,12,42
2020,11,24,33.93911,67.709953,Afghanistan,,282,8,146
2020,11,25,33.93911,67.709953,Afghanistan,,290,17,23
2020,11,26,33.93911,67.709953,Afghanistan,,212,13,87
2020,11,27,33.93911,67.709953,Afghanistan,,226,12,63
2020,11,28,33.93911,67.709953,Afghanistan,,123,3,414
2020,11,29,33.93911,67.709953,Afghanistan,,127,12,7
2020,11,30,33.93911,67.709953,Afghanistan,,249,11,115
2020,12,1,33.93911,67.709953,Afghanistan,,283,11,115
2020,12,2,33.93911,67.709953,Afghanistan,,219,21,272
2020,12,3,33.93911,67.709953,Afghanistan,,263,27,42
2020,12,4,33.93911,67.709953,Afghanistan,,278,19,0
2020,12,5,33.93911,67.709953,Afghanistan,,130,6,133
2020,12,6,33.93911,67.709953,Afghanistan,,253,18,292
2020,12,7,33.93911,67.709953,Afghanistan,,260,10,194
2020,12,8,33.93911,67.709953,Afghanistan,,235,27,41
2020,12,9,33.93911,67.709953,Afghanistan,,230,6,112
2020,12,10,33.93911,67.709953,Afghanistan,,174,13,67
2020,12,11,33.93911,67.709953,Afghanistan,,213,18,42
2020,12,12,33.93911,67.709953,Afghanistan,,73,10,59
2020,12,13,33.93911,67.709953,Afghanistan,,126,11,50
2020,12,14,33.93911,67.709953,Afghanistan,,321,11,2
2020,12,15,33.93911,67.709953,Afghanistan,,211,4,84
2020,12,16,33.93911,67.709953,Afghanistan,,219,26,139
2020,12,17,33.93911,67.709953,Afghanistan,,224,16,30
2020,12,18,33.93911,67.709953,Afghanistan,,275,15,35
2020,12,19,33.93911,67.709953,Afghanistan,,254,5,73
2020,12,20,33.93911,67.709953,Afghanistan,,80,17,393
2020,12,21,33.93911,67.709953,Afghanistan,,142,20,502
2020,12,22,33.93911,67.709953,Afghanistan,,210,15,77
2020,12,23,33.93911,67.709953,Afghanistan,,182,16,107
2020,12,24,33.93911,67.709953,Afghanistan,,287,21,667
2020,12,25,33.93911,67.709953,Afghanistan,,238,9,85
2020,12,26,33.93911,67.709953,Afghanistan,,169,13,340
2020,12,27,33.93911,67.709953,Afghanistan,,84,10,312
2020,12,28,33.93911,67.709953,Afghanistan,,159,12,345
2020,12,29,33.93911,67.709953,Afghanistan,,140,12,102
2020,12,30,33.93911,67.709953,Afghanistan,,183,7,69
2020,12,31,33.93911,67.709953,Afghanistan,,0,0,115
2021,1,1,33.93911,67.709953,Afghanistan,,183,12,0
2021,1,2,33.93911,67.709953,Afghanistan,,73,10,0
2021,1,3,33.93911,67.709953,Afghanistan,,123,10,0
2021,1,4,33.93911,67.709953,Afghanistan,,200,9,803
2021,1,5,33.93911,67.709953,Afghanistan,,102,7,136
2021,1,6,33.93911,67.709953,Afghanistan,,94,7,0
2021,1,7,33.93911,67.709953,Afghanistan,,102,9,625
2021,1,8,33.93911,67.709953,Afghanistan,,125,4,149
2021,1,9,33.93911,67.709953,Afghanistan,,68,7,300
2021,1,10,33.93911,67.709953,Afghanistan,,89,13,208
2021,1,11,33.93911,67.709953,Afghanistan,,49,11,189
2021,1,12,33.93911,67.709953,Afghanistan,,46,13,471
2021,1,13,33.93911,67.709953,Afghanistan,,106,7,242
2021,1,14,33.93911,67.709953,Afghanistan,,85,6,448
2021,1,15,33.93911,67.709953,Afghanistan,,56,10,136
2021,1,16,33.93911,67.709953,Afghanistan,,107,12,31
2021,1,17,33.93911,67.709953,Afghanistan,,46,3,403
2021,1,18,33.93911,67.709953,Afghanistan,,78,4,491
2021,1,19,33.93911,67.709953,Afghanistan,,79,3,195
2021,1,20,33.93911,67.709953,Afghanistan,,137,8,205
2021,1,21,33.93911,67.709953,Afghanistan,,125,9,128
2021,1,22,33.93911,67.709953,Afghanistan,,80,7,25
2021,1,23,33.93911,67.709953,Afghanistan,,76,3,31
2021,1,24,33.93911,67.709953,Afghanistan,,36,5,355
2021,1,25,33.93911,67.709953,Afghanistan,,77,7,67
2021,1,26,33.93911,67.709953,Afghanistan,,78,4,94
2021,1,27,33.93911,67.709953,Afghanistan,,104,0,90
2021,1,28,33.93911,67.709953,Afghanistan,,37,8,34
2021,1,29,33.93911,67.709953,Afghanistan,,48,2,23
2021,1,30,33.93911,67.709953,Afghanistan,,69,1,3
2021,1,31,33.93911,67.709953,Afghanistan,,15,0,70
2021,2,1,33.93911,67.709953,Afghanistan,,36,4,44
2021,2,2,33.93911,67.709953,Afghanistan,,62,1,75
2021,2,3,33.93911,67.709953,Afghanistan,,53,1,184
2021,2,4,33.93911,67.709953,Afghanistan,,57,1,13
2021,2,5,33.93911,67.709953,Afghanistan,,34,0,23
2021,2,6,33.93911,67.709953,Afghanistan,,65,1,9
2021,2,7,33.93911,67.709953,Afghanistan,,5,2,14
2021,2,8,33.93911,67.709953,Afghanistan,,24,3,1
2021,2,9,33.93911,67.709953,Afghanistan,,25,1,67
2021,2,10,33.93911,67.709953,Afghanistan,,18,4,24
2021,2,11,33.93911,67.709953,Afghanistan,,18,1,146
2021,2,12,33.93911,67.709953,Afghanistan,,25,5,111
2021,2,13,33.93911,67.709953,Afghanistan,,28,3,2
2021,2,14,33.93911,67.709953,Afghanistan,,19,0,3
2021,2,15,33.93911,67.709953,Afghanistan,,22,0,38
2021,2,16,33.93911,67.709953,Afghanistan,,4,1,81
2021,2,17,33.93911,67.709953,Afghanistan,,22,0,112
2021,2,18,33.93911,67.709953,Afghanistan,,17,2,172
2021,2,19,33.93911,67.709953,Afghanistan,,18,0,5
2021,2,20,33.93911,67.709953,Afghanistan,,5,0,17
2021,2,21,33.93911,67.709953,Afghanistan,,24,2,14
2021,2,22,33.93911,67.709953,Afghanistan,,13,1,61
2021,2,23,33.93911,67.709953,Afghanistan,,29,2,72
2021,2,24,33.93911,67.709953,Afghanistan,,18,1,119
2021,2,25,33.93911,67.709953,Afghanistan,,16,2,195
2021,2,26,33.93911,67.709953,Afghanistan,,16,4,4
2021,2,27,33.93911,67.709953,Afghanistan,,11,1,3
2021,2,28,33.93911,67.709953,Afghanistan,,7,0,45
2021,3,1,33.93911,67.709953,Afghanistan,,19,1,11
2021,3,2,33.93911,67.709953,Afghanistan,,26,2,3
2021,3,3,33.93911,67.709953,Afghanistan,,11,0,12
2021,3,4,33.93911,67.709953,Afghanistan,,5,0,3
2021,3,5,33.93911,67.709953,Afghanistan,,52,3,0
2021,3,6,33.93911,67.709953,Afghanistan,,13,0,7
2021,3,7,33.93911,67.709953,Afghanistan,,7,0,9
2021,3,8,33.93911,67.709953,Afghanistan,,29,2,24
2021,3,9,33.93911,67.709953,Afghanistan,,0,0,7
2021,3,10,33.93911,67.709953,Afghanistan,,18,0,90
2021,3,11,33.93911,67.709953,Afghanistan,,23,0,0
2021,3,12,33.93911,67.709953,Afghanistan,,42,3,0
2021,3,13,33.93911,67.709953,Afghanistan,,0,0,-28
2021,3,14,33.93911,67.709953,Afghanistan,,26,3,6
2021,3,15,33.93911,67.709953,Afghanistan,,0,2,4
2021,3,16,33.93911,67.709953,Afghanistan,,10,1,18
2021,3,17,33.93911,67.709953,Afghanistan,,21,0,37
2021,3,18,33.93911,67.709953,Afghanistan,,28,2,128
2021,3,19,33.93911,67.709953,Afghanistan,,25,0,17
2021,3,20,33.93911,67.709953,Afghanistan,,24,0,0
